datetime,charge_MW,Task,runID,runDateTime,D,k,taskForecastDemandMW,taskNetDemandMW,taskForecsatPVMW,taskBatteryNetMW,taksSoCMWh,taskBatteryDischargeMW,taskBatteryChargeMW,taskGridTopUpMW,taskChargePV,TaskChargeGrid
2020-07-06 15:00:00,-0.334109676,4,2,12/03/2021 20:50,4,31,2.291393917,2.625503592,2.305584313,0.334109676,6,0,-0.334109676,0,-0.334109676,0
2020-07-06 15:30:00,0.788664823,4,2,12/03/2021 20:50,4,32,2.520557287,1.731892464,2.26501213,-0.788664823,5.605667588,0.788664823,0,0,0,0
2020-07-06 16:00:00,0.911553168,4,2,12/03/2021 20:50,4,33,2.63986636,1.728313192,1.97181677,-0.911553168,5.149891004,0.911553168,0,0,0,0
2020-07-06 16:30:00,1.050615727,4,2,12/03/2021 20:50,4,34,2.774878553,1.724262826,1.839128205,-1.050615727,4.624583141,1.050615727,0,0,0,0
2020-07-06 17:00:00,1.266824843,4,2,12/03/2021 20:50,4,35,2.984790316,1.717965473,1.411511997,-1.266824843,3.991170719,1.266824843,0,0,0,0
2020-07-06 17:30:00,1.259434236,4,2,12/03/2021 20:50,4,36,2.97761497,1.718180734,1.033114165,-1.259434236,3.361453601,1.259434236,0,0,0,0
2020-07-06 18:00:00,1.298196533,4,2,12/03/2021 20:50,4,37,3.015248267,1.717051735,0.617146705,-1.298196533,2.712355335,1.298196533,0,0,0,0
2020-07-06 18:30:00,1.238462233,4,2,12/03/2021 20:50,4,38,2.957253802,1.718791569,0.370245404,-1.238462233,2.093124218,1.238462233,0,0,0,0
2020-07-06 19:00:00,1.157535465,4,2,12/03/2021 20:50,4,39,2.878684124,1.721148659,0.088894332,-1.157535465,1.514356486,1.157535465,0,0,0,0
2020-07-06 19:30:00,1.102556419,4,2,12/03/2021 20:50,4,40,2.825306409,1.72274999,0.069242503,-1.102556419,0.963078276,1.102556419,0,0,0,0
2020-07-06 20:00:00,0.998977548,4,2,12/03/2021 20:50,4,41,2.724744399,1.725766851,0,-0.998977548,0.463589503,0.998977548,0,0,0,0
2020-07-06 20:30:00,0.927179005,4,2,12/03/2021 20:50,4,42,2.655037075,1.72785807,0,-0.927179005,0,0.927179005,0,0,0,0
2020-07-06 21:00:00,0,4,2,12/03/2021 20:50,4,43,2.514924219,2.514924219,0,0,0,0,0,0,0,0
2020-07-06 21:30:00,0,4,2,12/03/2021 20:50,4,44,2.264262274,2.264262274,0,0,0,0,0,0,0,0
2020-07-06 22:00:00,0,4,2,12/03/2021 20:50,4,45,1.990152242,1.990152242,0,0,0,0,0,0,0,0
2020-07-06 22:30:00,0,4,2,12/03/2021 20:50,4,46,1.777858027,1.777858027,0,0,0,0,0,0,0,0
2020-07-06 23:00:00,0,4,2,12/03/2021 20:50,4,47,1.66575812,1.66575812,0,0,0,0,0,0,0,0
2020-07-06 23:30:00,0,4,2,12/03/2021 20:50,4,48,1.573094337,1.573094337,0,0,0,0,0,0,0,0
2020-07-07 00:00:00,0,4,2,12/03/2021 20:50,5,1,1.603914454,1.603914454,0,0,0,0,0,0,0,0
2020-07-07 00:30:00,0,4,2,12/03/2021 20:50,5,2,1.542363866,1.542363866,0,0,0,0,0,0,0,0
2020-07-07 01:00:00,0,4,2,12/03/2021 20:50,5,3,1.479936208,1.479936208,0,0,0,0,0,0,0,0
2020-07-07 01:30:00,0,4,2,12/03/2021 20:50,5,4,1.432182211,1.432182211,0,0,0,0,0,0,0,0
2020-07-07 02:00:00,0,4,2,12/03/2021 20:50,5,5,1.428622131,1.428622131,0,0,0,0,0,0,0,0
2020-07-07 02:30:00,0,4,2,12/03/2021 20:50,5,6,1.396560616,1.396560616,0,0,0,0,0,0,0,0
2020-07-07 03:00:00,0,4,2,12/03/2021 20:50,5,7,1.390247729,1.390247729,0,0,0,0,0,0,0,0
2020-07-07 03:30:00,0,4,2,12/03/2021 20:50,5,8,1.370780853,1.370780853,0,0,0,0,0,0,0,0
2020-07-07 04:00:00,0,4,2,12/03/2021 20:50,5,9,1.434711633,1.434711633,0.038008722,0,0,0,0,0,0,0
2020-07-07 04:30:00,0,4,2,12/03/2021 20:50,5,10,1.537067077,1.537067077,0.040937663,0,0,0,0,0,0,0
2020-07-07 05:00:00,0,4,2,12/03/2021 20:50,5,11,1.866082623,1.866082623,0.137178279,0,0,0,0,0,0,0
2020-07-07 05:30:00,0,4,2,12/03/2021 20:50,5,12,2.13907923,2.13907923,0.22184688,0,0,0,0,0,0,0
2020-07-07 06:00:00,-0.152652303,4,2,12/03/2021 20:50,5,13,2.519923345,2.672575648,0.448977361,0.152652303,0.076326151,0,-0.152652303,0,-0.152652303,0
2020-07-07 06:30:00,-0.236970562,4,2,12/03/2021 20:50,5,14,2.636189502,2.873160064,0.696972241,0.236970562,0.194811432,0,-0.236970562,0,-0.236970562,0
2020-07-07 07:00:00,-0.283930141,4,2,12/03/2021 20:50,5,15,2.605595224,2.889525364,0.835088649,0.283930141,0.336776503,0,-0.283930141,0,-0.283930141,0
2020-07-07 07:30:00,-0.406675354,4,2,12/03/2021 20:50,5,16,2.591546561,2.998221915,1.196103981,0.406675354,0.540114179,0,-0.406675354,0,-0.406675354,0
2020-07-07 08:00:00,-0.464029255,4,2,12/03/2021 20:50,5,17,2.448047904,2.912077159,1.364791928,0.464029255,0.772128807,0,-0.464029255,0,-0.464029255,0
2020-07-07 08:30:00,-0.618919895,4,2,12/03/2021 20:50,5,18,2.408661814,3.027581708,1.820352632,0.618919895,1.081588755,0,-0.618919895,0,-0.618919895,0
2020-07-07 09:00:00,-0.680082483,4,2,12/03/2021 20:50,5,19,2.388519424,3.068601906,2.000242596,0.680082483,1.421629996,0,-0.680082483,0,-0.680082483,0
2020-07-07 09:30:00,-0.72494525,4,2,12/03/2021 20:50,5,20,2.342053918,3.066999168,2.132191913,0.72494525,1.784102621,0,-0.72494525,0,-0.72494525,0
2020-07-07 10:00:00,-0.735192654,4,2,12/03/2021 20:50,5,21,2.257403744,2.992596397,2.162331334,0.735192654,2.151698948,0,-0.735192654,0,-0.735192654,0
2020-07-07 10:30:00,-0.735223787,4,2,12/03/2021 20:50,5,22,2.224907558,2.960131344,2.162422902,0.735223787,2.519310841,0,-0.735223787,0,-0.735223787,0
2020-07-07 11:00:00,-0.931172991,4,2,12/03/2021 20:50,5,23,2.198651375,3.129824366,2.73874409,0.931172991,2.984897337,0,-0.931172991,0,-0.931172991,0
2020-07-07 11:30:00,-0.931204124,4,2,12/03/2021 20:50,5,24,2.160281361,3.091485485,2.738835658,0.931204124,3.450499398,0,-0.931204124,0,-0.931204124,0
2020-07-07 12:00:00,-0.828921504,4,2,12/03/2021 20:50,5,25,2.067310317,2.89623182,2.438004422,0.828921504,3.86496015,0,-0.828921504,0,-0.828921504,0
2020-07-07 12:30:00,-0.828952637,4,2,12/03/2021 20:50,5,26,2.001406159,2.830358795,2.43809599,0.828952637,4.279436469,0,-0.828952637,0,-0.828952637,0
2020-07-07 13:00:00,-0.728168281,4,2,12/03/2021 20:50,5,27,1.949983746,2.678152027,2.141671416,0.728168281,4.643520609,0,-0.728168281,0,-0.728168281,0
2020-07-07 13:30:00,-0.728199414,4,2,12/03/2021 20:50,5,28,1.929045035,2.65724445,2.141762984,0.728199414,5.007620316,0,-0.728199414,0,-0.728199414,0
2020-07-07 14:00:00,-0.671513966,4,2,12/03/2021 20:50,5,29,1.985667319,2.657181285,1.975041075,0.671513966,5.343377299,0,-0.671513966,0,-0.671513966,0
2020-07-07 14:30:00,-0.701384895,4,2,12/03/2021 20:50,5,30,2.09955602,2.800940915,2.062896749,0.701384895,5.694069747,0,-0.701384895,0,-0.701384895,0
2020-07-07 15:00:00,-0.611860507,4,2,12/03/2021 20:50,5,31,2.293421826,2.905282332,2.303162727,0.611860507,6,0,-0.611860507,0,-0.611860507,0
2020-07-07 15:30:00,0.760213953,4,2,12/03/2021 20:50,5,32,2.50724704,1.747033087,2.316229798,-0.760213953,5.619893024,0.760213953,0,0,0,0
2020-07-07 16:00:00,0.975344228,4,2,12/03/2021 20:50,5,33,2.716111384,1.740767157,1.696598032,-0.975344228,5.13222091,0.975344228,0,0,0,0
2020-07-07 16:30:00,1.106004582,4,2,12/03/2021 20:50,5,34,2.842966097,1.736961515,1.596562333,-1.106004582,4.579218619,1.106004582,0,0,0,0
2020-07-07 17:00:00,1.288042108,4,2,12/03/2021 20:50,5,35,3.01970156,1.731659452,1.149904519,-1.288042108,3.935197565,1.288042108,0,0,0,0
2020-07-07 17:30:00,1.276836813,4,2,12/03/2021 20:50,5,36,3.008822633,1.731985819,0.970268878,-1.276836813,3.296779158,1.276836813,0,0,0,0
2020-07-07 18:00:00,1.265479659,4,2,12/03/2021 20:50,5,37,2.99779627,1.73231661,0.529776842,-1.265479659,2.664039329,1.265479659,0,0,0,0
2020-07-07 18:30:00,1.209185412,4,2,12/03/2021 20:50,5,38,2.943141661,1.733956249,0.386538941,-1.209185412,2.059446622,1.209185412,0,0,0,0
2020-07-07 19:00:00,1.12690964,4,2,12/03/2021 20:50,5,39,2.863262271,1.73635263,0.072948161,-1.12690964,1.495991802,1.12690964,0,0,0,0
2020-07-07 19:30:00,1.06456489,4,2,12/03/2021 20:50,5,40,2.802733387,1.738168497,0.067776564,-1.06456489,0.963709357,1.06456489,0,0,0,0
2020-07-07 20:00:00,1.008972882,4,2,12/03/2021 20:50,5,41,2.748760563,1.739787681,0,-1.008972882,0.459222917,1.008972882,0,0,0,0
2020-07-07 20:30:00,0.918445833,4,2,12/03/2021 20:50,5,42,2.660870225,1.742424392,0,-0.918445833,2.66454E-15,0.918445833,0,0,0,0
2020-07-07 21:00:00,0,4,2,12/03/2021 20:50,5,43,2.459610897,2.459610897,0,0,2.66454E-15,0,0,0,0,0
2020-07-07 21:30:00,0,4,2,12/03/2021 20:50,5,44,2.224276839,2.224276839,0,0,2.66454E-15,0,0,0,0,0
2020-07-07 22:00:00,0,4,2,12/03/2021 20:50,5,45,1.990683454,1.990683454,0,0,2.66454E-15,0,0,0,0,0
2020-07-07 22:30:00,0,4,2,12/03/2021 20:50,5,46,1.773505733,1.773505733,0,0,2.66454E-15,0,0,0,0,0
2020-07-07 23:00:00,0,4,2,12/03/2021 20:50,5,47,1.660548875,1.660548875,0,0,2.66454E-15,0,0,0,0,0
2020-07-07 23:30:00,0,4,2,12/03/2021 20:50,5,48,1.567108527,1.567108527,0,0,2.66454E-15,0,0,0,0,0
2020-07-08 00:00:00,0,4,2,12/03/2021 20:50,6,1,1.574463972,1.574463972,0,0,0,0,0,0,0,0
2020-07-08 00:30:00,0,4,2,12/03/2021 20:50,6,2,1.513117872,1.513117872,0,0,0,0,0,0,0,0
2020-07-08 01:00:00,0,4,2,12/03/2021 20:50,6,3,1.449783817,1.449783817,0,0,0,0,0,0,0,0
2020-07-08 01:30:00,0,4,2,12/03/2021 20:50,6,4,1.400993837,1.400993837,0,0,0,0,0,0,0,0
2020-07-08 02:00:00,0,4,2,12/03/2021 20:50,6,5,1.398004554,1.398004554,0,0,0,0,0,0,0,0
2020-07-08 02:30:00,0,4,2,12/03/2021 20:50,6,6,1.365692255,1.365692255,0,0,0,0,0,0,0,0
2020-07-08 03:00:00,0,4,2,12/03/2021 20:50,6,7,1.36848023,1.36848023,0,0,0,0,0,0,0,0
2020-07-08 03:30:00,0,4,2,12/03/2021 20:50,6,8,1.349157157,1.349157157,0,0,0,0,0,0,0,0
2020-07-08 04:00:00,0,4,2,12/03/2021 20:50,6,9,1.401644814,1.401644814,0.002358005,0,0,0,0,0,0,0
2020-07-08 04:30:00,0,4,2,12/03/2021 20:50,6,10,1.509213414,1.509213414,0.002358005,0,0,0,0,0,0,0
2020-07-08 05:00:00,0,4,2,12/03/2021 20:50,6,11,1.838910997,1.838910997,0.06116463,0,0,0,0,0,0,0
2020-07-08 05:30:00,0,4,2,12/03/2021 20:50,6,12,2.086911053,2.086911053,0.095000621,0,0,0,0,0,0,0
2020-07-08 06:00:00,-0.152540157,4,2,12/03/2021 20:50,6,13,2.507143019,2.659683176,0.299098347,0.152540157,0.076270079,0,-0.152540157,0,-0.152540157,0
2020-07-08 06:30:00,-0.21144945,4,2,12/03/2021 20:50,6,14,2.606997358,2.818446808,0.414606766,0.21144945,0.181994804,0,-0.21144945,0,-0.21144945,0
2020-07-08 07:00:00,-0.299963193,4,2,12/03/2021 20:50,6,15,2.714031343,3.013994536,0.588163123,0.299963193,0.3319764,0,-0.299963193,0,-0.299963193,0
2020-07-08 07:30:00,-0.33724338,4,2,12/03/2021 20:50,6,16,2.701394047,3.038637427,0.66126153,0.33724338,0.50059809,0,-0.33724338,0,-0.33724338,0
2020-07-08 08:00:00,-0.429280133,4,2,12/03/2021 20:50,6,17,2.753844221,3.183124354,0.841725752,0.429280133,0.715238157,0,-0.429280133,0,-0.429280133,0
2020-07-08 08:30:00,-0.486612384,4,2,12/03/2021 20:50,6,18,2.72107636,3.207688744,0.954141929,0.486612384,0.958544349,0,-0.486612384,0,-0.486612384,0
2020-07-08 09:00:00,-0.512224661,4,2,12/03/2021 20:50,6,19,2.73708933,3.249313991,1.004362081,0.512224661,1.214656679,0,-0.512224661,0,-0.512224661,0
2020-07-08 09:30:00,-0.516942656,4,2,12/03/2021 20:50,6,20,2.697947908,3.214890564,1.013613051,0.516942656,1.473128007,0,-0.516942656,0,-0.516942656,0
2020-07-08 10:00:00,-0.58038647,4,2,12/03/2021 20:50,6,21,2.599932305,3.180318775,1.138012686,0.58038647,1.763321242,0,-0.58038647,0,-0.58038647,0
2020-07-08 10:30:00,-0.603859732,4,2,12/03/2021 20:50,6,22,2.574485589,3.178345321,1.18403869,0.603859732,2.065251108,0,-0.603859732,0,-0.603859732,0
2020-07-08 11:00:00,-0.625245437,4,2,12/03/2021 20:50,6,23,2.621483153,3.24672859,1.225971445,0.625245437,2.377873827,0,-0.625245437,0,-0.625245437,0
2020-07-08 11:30:00,-0.679683138,4,2,12/03/2021 20:50,6,24,2.592776746,3.272459885,1.332712036,0.679683138,2.717715396,0,-0.679683138,0,-0.679683138,0
2020-07-08 12:00:00,-0.978041689,4,2,12/03/2021 20:50,6,25,2.309695634,3.367737323,2.074591548,0.978041689,3.206736241,0,-1.058041689,0,-1.058041689,0
2020-07-08 12:30:00,-0.9865891,4,2,12/03/2021 20:50,6,26,2.251698344,3.318287444,2.091351177,0.9865891,3.700030791,0,-1.0665891,0,-1.0665891,0
2020-07-08 13:00:00,-0.932328333,4,2,12/03/2021 20:50,6,27,2.080558231,3.012886563,1.82809477,0.932328333,4.166194957,0,-0.932328333,0,-0.932328333,0
2020-07-08 13:30:00,-0.932375032,4,2,12/03/2021 20:50,6,28,2.068536774,3.000911806,1.828186338,0.932375032,4.632382473,0,-0.932375032,0,-0.932375032,0
2020-07-08 14:00:00,-0.990375404,4,2,12/03/2021 20:50,6,29,2.090727106,3.28110251,2.334069419,0.990375404,5.127570175,0,-1.190375404,0,-1.190375404,0
2020-07-08 14:30:00,-0.978926125,4,2,12/03/2021 20:50,6,30,2.219361682,3.348287807,2.213580637,0.978926125,5.617033238,0,-1.128926125,0,-1.128926125,0
2020-07-08 15:00:00,-0.765933525,4,2,12/03/2021 20:50,6,31,2.579250956,3.345184481,1.504086063,0.765933525,6,0,-0.765933525,0,-0.765933525,0
2020-07-08 15:30:00,0.920933715,4,2,12/03/2021 20:50,6,32,2.763192186,1.842258471,1.403541079,-0.920933715,5.539533142,0.920933715,0,0,0,0
2020-07-08 16:00:00,1.198383415,4,2,12/03/2021 20:50,6,33,3.032560827,1.834177411,0.972623249,-1.198383415,4.940341435,1.198383415,0,0,0,0
2020-07-08 16:30:00,1.33932407,4,2,12/03/2021 20:50,6,34,3.169396414,1.830072344,0.907702946,-1.33932407,4.2706794,1.33932407,0,0,0,0
2020-07-08 17:00:00,1.27024929,4,2,12/03/2021 20:50,6,35,3.10233352,1.832084231,0.576495434,-1.27024929,3.635554755,1.27024929,0,0,0,0
2020-07-08 17:30:00,1.254077433,4,2,12/03/2021 20:50,6,36,3.086632689,1.832555256,0.48003554,-1.254077433,3.008516038,1.254077433,0,0,0,0
2020-07-08 18:00:00,1.174046983,4,2,12/03/2021 20:50,6,37,3.008933223,1.83488624,0.365250106,-1.174046983,2.421492546,1.174046983,0,0,0,0
2020-07-08 18:30:00,1.117752736,4,2,12/03/2021 20:50,6,38,2.954278614,1.836525878,0.25853167,-1.117752736,1.862616178,1.117752736,0,0,0,0
2020-07-08 19:00:00,1.040085255,4,2,12/03/2021 20:50,6,39,2.878873292,1.838788037,0.057162642,-1.040085255,1.342573551,1.040085255,0,0,0,0
2020-07-08 19:30:00,0.984892557,4,2,12/03/2021 20:50,6,40,2.825288149,1.840395592,0.051991045,-0.984892557,0.850127272,0.984892557,0,0,0,0
2020-07-08 20:00:00,0.889115267,4,2,12/03/2021 20:50,6,41,2.732300489,1.843185222,0,-0.889115267,0.405569639,0.889115267,0,0,0,0
2020-07-08 20:30:00,0.811139278,4,2,12/03/2021 20:50,6,42,2.656595645,1.845456367,0,-0.811139278,7.77156E-16,0.811139278,0,0,0,0
2020-07-08 21:00:00,0,4,2,12/03/2021 20:50,6,43,2.467717514,2.467717514,0,0,7.77156E-16,0,0,0,0,0
2020-07-08 21:30:00,0,4,2,12/03/2021 20:50,6,44,2.226497981,2.226497981,0,0,7.77156E-16,0,0,0,0,0
2020-07-08 22:00:00,0,4,2,12/03/2021 20:50,6,45,1.993224427,1.993224427,0,0,7.77156E-16,0,0,0,0,0
2020-07-08 22:30:00,0,4,2,12/03/2021 20:50,6,46,1.776046707,1.776046707,0,0,7.77156E-16,0,0,0,0,0
2020-07-08 23:00:00,0,4,2,12/03/2021 20:50,6,47,1.663401531,1.663401531,0,0,7.77156E-16,0,0,0,0,0
2020-07-08 23:30:00,0,4,2,12/03/2021 20:50,6,48,1.569961189,1.569961189,0,0,7.77156E-16,0,0,0,0,0
2020-07-09 00:00:00,0,4,2,12/03/2021 20:50,7,1,1.576157076,1.576157076,0,0,0,0,0,0,0,0
2020-07-09 00:30:00,0,4,2,12/03/2021 20:50,7,2,1.51481098,1.51481098,0,0,0,0,0,0,0,0
2020-07-09 01:00:00,0,4,2,12/03/2021 20:50,7,3,1.449783817,1.449783817,0,0,0,0,0,0,0,0
2020-07-09 01:30:00,0,4,2,12/03/2021 20:50,7,4,1.400993837,1.400993837,0,0,0,0,0,0,0,0
2020-07-09 02:00:00,0,4,2,12/03/2021 20:50,7,5,1.398004554,1.398004554,0,0,0,0,0,0,0,0
2020-07-09 02:30:00,0,4,2,12/03/2021 20:50,7,6,1.365692255,1.365692255,0,0,0,0,0,0,0,0
2020-07-09 03:00:00,0,4,2,12/03/2021 20:50,7,7,1.36848023,1.36848023,0,0,0,0,0,0,0,0
2020-07-09 03:30:00,0,4,2,12/03/2021 20:50,7,8,1.349157157,1.349157157,0,0,0,0,0,0,0,0
2020-07-09 04:00:00,0,4,2,12/03/2021 20:50,7,9,1.401644814,1.401644814,0.013062507,0,0,0,0,0,0,0
2020-07-09 04:30:00,0,4,2,12/03/2021 20:50,7,10,1.509213414,1.509213414,0.013062507,0,0,0,0,0,0,0
2020-07-09 05:00:00,0,4,2,12/03/2021 20:50,7,11,1.838113754,1.838113754,0.074164841,0,0,0,0,0,0,0
2020-07-09 05:30:00,0,4,2,12/03/2021 20:50,7,12,2.090682172,2.090682172,0.112800069,0,0,0,0,0,0,0
2020-07-09 06:00:00,-0.148266055,4,2,12/03/2021 20:50,7,13,2.495196871,2.643462926,0.302583787,0.148266055,0.074133028,0,-0.148266055,0,-0.148266055,0
2020-07-09 06:30:00,-0.16571938,4,2,12/03/2021 20:50,7,14,2.593715065,2.759434444,0.338202815,0.16571938,0.156992718,0,-0.16571938,0,-0.16571938,0
2020-07-09 07:00:00,-0.296708692,4,2,12/03/2021 20:50,7,15,2.694544533,2.991253225,0.605527943,0.296708692,0.305347064,0,-0.296708692,0,-0.296708692,0
2020-07-09 07:30:00,-0.344466686,4,2,12/03/2021 20:50,7,16,2.681907237,3.026373924,0.702993238,0.344466686,0.477580407,0,-0.344466686,0,-0.344466686,0
2020-07-09 08:00:00,-0.39574251,4,2,12/03/2021 20:50,7,17,2.755369787,3.151112296,0.807637775,0.39574251,0.675451662,0,-0.39574251,0,-0.39574251,0
2020-07-09 08:30:00,-0.438611927,4,2,12/03/2021 20:50,7,18,2.72119056,3.159802488,0.895126383,0.438611927,0.894757625,0,-0.438611927,0,-0.438611927,0
2020-07-09 09:00:00,-0.656984563,4,2,12/03/2021 20:50,7,19,2.658530077,3.315514641,1.340784823,0.656984563,1.223249907,0,-0.656984563,0,-0.656984563,0
2020-07-09 09:30:00,-0.667802267,4,2,12/03/2021 20:50,7,20,2.610979243,3.27878151,1.362861768,0.667802267,1.55715104,0,-0.667802267,0,-0.667802267,0
2020-07-09 10:00:00,-0.825620686,4,2,12/03/2021 20:50,7,21,2.564721525,3.390342211,1.684940176,0.825620686,1.969961383,0,-0.825620686,0,-0.825620686,0
2020-07-09 10:30:00,-0.711078412,4,2,12/03/2021 20:50,7,22,2.537242306,3.248320717,1.451180432,0.711078412,2.325500589,0,-0.711078412,0,-0.711078412,0
2020-07-09 11:00:00,-0.946500542,4,2,12/03/2021 20:50,7,23,2.486389175,3.432889717,1.93163376,0.946500542,2.79875086,0,-0.946500542,0,-0.946500542,0
2020-07-09 11:30:00,-0.927308935,4,2,12/03/2021 20:50,7,24,2.456382419,3.383691355,1.892467215,0.927308935,3.262405328,0,-0.927308935,0,-0.927308935,0
2020-07-09 12:00:00,-0.913873403,4,2,12/03/2021 20:50,7,25,2.350508481,3.264381884,1.865047761,0.913873403,3.719342029,0,-0.913873403,0,-0.913873403,0
2020-07-09 12:30:00,-0.913995053,4,2,12/03/2021 20:50,7,26,2.292511243,3.206506297,1.865296027,0.913995053,4.176339556,0,-0.913995053,0,-0.913995053,0
2020-07-09 13:00:00,-0.898033727,4,2,12/03/2021 20:50,7,27,2.315024044,3.213057771,1.832721892,0.898033727,4.625356419,0,-0.898033727,0,-0.898033727,0
2020-07-09 13:30:00,-0.872161202,4,2,12/03/2021 20:50,7,28,2.308079545,3.180240748,1.779920821,0.872161202,5.061437021,0,-0.872161202,0,-0.872161202,0
2020-07-09 14:00:00,-0.801060109,4,2,12/03/2021 20:50,7,29,2.400880228,3.201940338,1.63481655,0.801060109,5.461967075,0,-0.801060109,0,-0.801060109,0
2020-07-09 14:30:00,-0.806689794,4,2,12/03/2021 20:50,7,30,2.538291733,3.344981527,1.646305701,0.806689794,5.865311972,0,-0.806689794,0,-0.806689794,0
2020-07-09 15:00:00,-0.269376056,4,2,12/03/2021 20:50,7,31,2.728548189,2.997924244,0.955629224,0.269376056,6,0,-0.269376056,0,-0.269376056,0
2020-07-09 15:30:00,1.094918818,4,2,12/03/2021 20:50,7,32,2.933192165,1.838273346,0.841087634,-1.094918818,5.452540591,1.094918818,0,0,0,0
2020-07-09 16:00:00,1.115170497,4,2,12/03/2021 20:50,7,33,2.952853989,1.837683492,0.529473931,-1.115170497,4.894955342,1.115170497,0,0,0,0
2020-07-09 16:30:00,1.266902257,4,2,12/03/2021 20:50,7,34,3.100166377,1.83326412,0.58436844,-1.266902257,4.261504214,1.266902257,0,0,0,0
2020-07-09 17:00:00,1.266090083,4,2,12/03/2021 20:50,7,35,3.099377858,1.833287776,0.908766832,-1.266090083,3.628459173,1.266090083,0,0,0,0
2020-07-09 17:30:00,1.250399688,4,2,12/03/2021 20:50,7,36,3.084144466,1.833744777,0.533142867,-1.250399688,3.003259329,1.250399688,0,0,0,0
2020-07-09 18:00:00,1.16195717,4,2,12/03/2021 20:50,7,37,2.998277943,1.836320773,0.446842418,-1.16195717,2.422280744,1.16195717,0,0,0,0
2020-07-09 18:30:00,1.115396096,4,2,12/03/2021 20:50,7,38,2.953073017,1.837676921,0.204683198,-1.115396096,1.864582696,1.115396096,0,0,0,0
2020-07-09 19:00:00,1.041519646,4,2,12/03/2021 20:50,7,39,2.881348308,1.839828662,0.090031956,-1.041519646,1.343822873,1.041519646,0,0,0,0
2020-07-09 19:30:00,0.976708208,4,2,12/03/2021 20:50,7,40,2.818424582,1.841716374,0.073966257,-0.976708208,0.855468769,0.976708208,0,0,0,0
2020-07-09 20:00:00,0.900732293,4,2,12/03/2021 20:50,7,41,2.744661558,1.843929265,0,-0.900732293,0.405102622,0.900732293,0,0,0,0
2020-07-09 20:30:00,0.810205244,4,2,12/03/2021 20:50,7,42,2.656771219,1.846565975,0,-0.810205244,0,0.810205244,0,0,0,0
2020-07-09 21:00:00,0,4,2,12/03/2021 20:50,7,43,2.462151871,2.462151871,0,0,0,0,0,0,0,0
2020-07-09 21:30:00,0,4,2,12/03/2021 20:50,7,44,2.226817812,2.226817812,0,0,0,0,0,0,0,0
2020-07-09 22:00:00,0,4,2,12/03/2021 20:50,7,45,1.991843007,1.991843007,0,0,0,0,0,0,0,0
2020-07-09 22:30:00,0,4,2,12/03/2021 20:50,7,46,1.774665286,1.774665286,0,0,0,0,0,0,0,0
2020-07-09 23:00:00,0,4,2,12/03/2021 20:50,7,47,1.677679491,1.677679491,0,0,0,0,0,0,0,0
2020-07-09 23:30:00,0,4,2,12/03/2021 20:50,7,48,1.590052491,1.590052491,0,0,0,0,0,0,0,0
